INDEX,CO_CATEGORIA_ADMINISTRATIVA,CO_CURSO,CO_GRAU_ACADEMICO,CO_IES,CO_LOCAL_OFERTA,CO_LOCAL_OFERTA_CURSO,CO_LOCAL_OFERTA_IES,CO_MODALIDADE_ENSINO,CO_MUNICIPIO_CURSO,CO_NIVEL_ACADEMICO,CO_OCDE,CO_OCDE_AREA_DETALHADA,CO_OCDE_AREA_ESPECIFICA,CO_OCDE_AREA_GERAL,CO_ORGANIZACAO_ACADEMICA,CO_SITUACAO_CURSO,CO_UF_CURSO,CO_UNIDADE_FUNCIONAMENTO,DS_CATEGORIA_ADMINISTRATIVA,DS_GRAU_ACADEMICO,DS_MODALIDADE_ENSINO,DS_NIVEL_ACADEMICO,DS_ORGANIZACAO_ACADEMICA,DS_SITUACAO_CURSO,DT_AUTORIZACAO_CURSO,DT_INICIO_FUNCIONAMENTO,IN_AJUDA_DEFICIENTE,IN_ALTO_RELEVO,IN_AUDIO,IN_BRAILLE,IN_CAPITAL_CURSO,IN_CARACTER_AMPLIADO,IN_CONVENIO_PEC_G,IN_DISCIPLINA_LIBRAS,IN_ENEM,IN_GRATUITO,IN_GUIA_INTERPRETE,IN_INTEGRAL_CURSO,IN_MATERIAL_AMPLIADO,IN_MATERIAL_AUDIO,IN_MATERIAL_BRAILLE,IN_MATERIAL_DIGITAL,IN_MATERIAL_IMPRESSO,IN_MATERIAL_LIBRAS,IN_MATERIAL_TATIL,IN_MATUTINO_CURSO,IN_NOTURNO_CURSO,IN_OFERECE_DISC_DISTANCIA,IN_OFERECE_DISC_SEMI_PRES,IN_OUTRAS_FORMAS_INGRESSO,IN_OUTRA_FORMA_SELECAO,IN_PARTICIPA_UAB,IN_PERMITE_CONCLUINTE,IN_POSSUI_LABORATORIO,IN_RECURSOS_COMUNICACAO,IN_RECURSOS_INFORMATICA,IN_SINTESE_VOZ,IN_TRADUTOR_LIBRAS,IN_UTILIZA_LABORATORIO,IN_VESPERTINO_CURSO,IN_VESTIBULAR,NO_AREA_DETALHADA,NO_AREA_ESPECIFICA,NO_AREA_GERAL,NO_CURSO,NO_IES,NO_MUNICIPIO_CURSO,NO_OCDE,NO_OCDE_AREA_DETALHADA,NO_OCDE_AREA_ESPECIFICA,NO_OCDE_AREA_GERAL,NO_ORGANIZACAO_ACADEMICA,NO_REGIAO_CURSO,NU_CARGA_HORARIA,NU_INTEGRALIZACAO_EAD,NU_INTEGRALIZACAO_INTEGRAL,NU_INTEGRALIZACAO_MATUTINO,NU_INTEGRALIZACAO_NOTURNO,NU_INTEGRALIZACAO_VESPERTINO,NU_PERC_CARGA_HOR_DISTANCIA,NU_PERC_CAR_HOR_SEMI_PRES,NU_PRAZO_INTEGRALIZACAO,QT_CONCLUINTE_CURSO,QT_INGRESSO_CURSO,QT_INGRESSO_OUTRA_FORMA,QT_INGRESSO_PROCESSO_SELETIVO,QT_INGRESSO_VAGAS_NOVAS,QT_INSCRITOS_ANO,QT_INSCRITOS_ANO_EAD,QT_INSCRITOS_INTEGRAL_PRES,QT_INSCRITOS_MATUTINO_PRES,QT_INSCRITOS_NOTURNO_PRES,QT_INSCRITOS_OUTRAS_VAGAS_EAD,QT_INSCRITOS_OUTRAS_VAGAS_INTE,QT_INSCRITOS_OUTRAS_VAGAS_MATU,QT_INSCRITOS_OUTRAS_VAGAS_NOT,QT_INSCRITOS_OUTRAS_VAGAS_VESP,QT_INSCRITOS_PRINCIPAL_EAD,QT_INSCRITOS_PRINCIPAL_INTE,QT_INSCRITOS_PRINCIPAL_MATU,QT_INSCRITOS_PRINCIPAL_NOTURNO,QT_INSCRITOS_PRINCIPAL_VESP,QT_INSCRITOS_VESPERTINO_PRES,QT_INSC_VAGAS_NOVAS_EAD,QT_INSC_VAGAS_NOVAS_INT,QT_INSC_VAGAS_NOVAS_MAT,QT_INSC_VAGAS_NOVAS_NOT,QT_INSC_VAGAS_NOVAS_VESP,QT_INSC_VAGAS_PROG_ESP_EAD,QT_INSC_VAGAS_PROG_ESP_INT,QT_INSC_VAGAS_PROG_ESP_MAT,QT_INSC_VAGAS_PROG_ESP_NOT,QT_INSC_VAGAS_PROG_ESP_VESP,QT_INSC_VAGAS_REMAN_EAD,QT_INSC_VAGAS_REMAN_INT,QT_INSC_VAGAS_REMAN_MAT,QT_INSC_VAGAS_REMAN_NOT,QT_INSC_VAGAS_REMAN_VESP,QT_MATRICULA_CURSO,QT_OUTRAS_VAGAS_EAD,QT_OUTRAS_VAGAS_INTEGRAL,QT_OUTRAS_VAGAS_MATUTINO,QT_OUTRAS_VAGAS_NOTURNO,QT_OUTRAS_VAGAS_VESPERTINO,QT_PROCESSO_OUTRA_FORMA,QT_PROCESSO_SELETIVO,QT_VAGAS_ANUAL_EAD,QT_VAGAS_INTEGRAL,QT_VAGAS_INTEGRAL_PRES,QT_VAGAS_MATUTINO,QT_VAGAS_MATUTINO_PRES,QT_VAGAS_NOTURNO,QT_VAGAS_NOTURNO_PRES,QT_VAGAS_NOVAS_EAD,QT_VAGAS_NOVAS_INTEGRAL,QT_VAGAS_NOVAS_MATUTINO,QT_VAGAS_NOVAS_NOTURNO,QT_VAGAS_NOVAS_VESPERTINO,QT_VAGAS_PRINCIPAL_EAD,QT_VAGAS_PRINCIPAL_INTEGRAL,QT_VAGAS_PRINCIPAL_MATUTINO,QT_VAGAS_PRINCIPAL_NOTURNO,QT_VAGAS_PRINCIPAL_VESPERTINO,QT_VAGAS_PROG_ESP_EAD,QT_VAGAS_PROG_ESP_INTEGRAL,QT_VAGAS_PROG_ESP_MATUTINO,QT_VAGAS_PROG_ESP_NOTURNO,QT_VAGAS_PROG_ESP_VESPERTINO,QT_VAGAS_REMANESC_EAD,QT_VAGAS_REMANESC_INTEGRAL,QT_VAGAS_REMANESC_MATUTINO,QT_VAGAS_REMANESC_NOTURNO,QT_VAGAS_REMANESC_VESPERTINO,QT_VAGAS_TOTAIS,QT_VAGAS_VESPERTINO,QT_VAGAS_VESPERTINO_PRES,SGL_UF_CURSO,TP_ATRIBUTO_INGRESSO,Unnamed: 0,ano_censo
26,1,1039,1.0,12,,,,1,4315602.0,1,52100000.0,521.0,52.0,5.0,1,,43.0,76201.0,FEDERAL,,,,,,,,1,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,,1.0,0.0,,,,,,1.0,,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,FUNDACAO UNIVERSIDADE FEDERAL DO RIO GRANDE,RIO GRANDE,Engenharia mecânica,,,,UNIVERSIDADE,Sul,4155,,,,,,,,10.0,21.0,71.0,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,,,,,,0.0,71.0,,60.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2291,2009
27,1,12342,1.0,570,,,,1,2408102.0,1,52100000.0,521.0,52.0,5.0,1,,24.0,86095.0,FEDERAL,,,,,,,,0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,1.0,0.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA NATAL,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,NATAL,Engenharia mecânica,,,,UNIVERSIDADE,Nordeste,3645,,,,,,,,10.0,51.0,84.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,,,,,,4.0,80.0,,80.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2312,2009
28,6,6130,1.0,240,,,,1,3304557.0,1,52100000.0,521.0,52.0,5.0,1,,33.0,25258.0,PARTICULAR COMUNITARIA,,,,,,,,1,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,,0.0,1.0,,,,,,1.0,,1.0,1.0,0.0,,1.0,1.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,UNIVERSIDADE SANTA URSULA,RIO DE JANEIRO,Engenharia mecânica,,,,UNIVERSIDADE,Sudeste,4005,,,,,,,,10.0,16.0,29.0,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,4.0,25.0,,0.0,,120.0,,120.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2334,2009
29,5,18499,1.0,449,,,,1,4304606.0,1,52100000.0,521.0,52.0,5.0,1,,43.0,77926.0,PARTICULAR CONFESSIONAL,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,0.0,,0.0,1.0,0.0,,1.0,0.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,UNIVERSIDADE LUTERANA DO BRASIL,CANOAS,Engenharia mecânica,,,,UNIVERSIDADE,Sul,3604,,,,,,,,9.0,46.0,96.0,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0,,,,,,24.0,72.0,,0.0,,0.0,,170.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2505,2009
30,3,15337,1.0,665,,,,1,3554102.0,1,52100000.0,521.0,52.0,5.0,1,,35.0,2540.0,MUNICIPAL,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,0.0,,0.0,1.0,0.0,,0.0,0.0,,1.0,,,,0.0,0.0,1.0,1.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,UNIVERSIDADE DE TAUBATE,TAUBATE,Engenharia mecânica,,,,UNIVERSIDADE,Sudeste,4182,,,,,,,,10.0,54.0,242.0,,,,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,0.0,242.0,,0.0,,0.0,,180.0,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,2517,2009
31,1,138,1.0,2,,,,1,5300108.0,1,52100000.0,521.0,52.0,5.0,1,,53.0,4229.0,FEDERAL,,,,,,,,0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,1.0,0.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,UNIVERSIDADE DE BRASILIA,BRASILIA,Engenharia mecânica,,,,UNIVERSIDADE,Centro_Oeste,3930,,,,,,,,8.0,56.0,90.0,,,,827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,,,,,,11.0,79.0,,80.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2580,2009
32,4,38651,1.0,322,,,,1,3550308.0,1,52100000.0,521.0,52.0,5.0,1,,35.0,3293.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,,0.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,0.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA INDIANOPOLIS,UNIVERSIDADE PAULISTA,SAO PAULO,Engenharia mecânica,,,,UNIVERSIDADE,Sudeste,3600,,,,,,5.0,,10.0,53.0,200.0,,,,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0,,,,,,17.0,183.0,,0.0,,460.0,,460.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2756,2009
33,4,26019,1.0,462,,,,1,3550308.0,1,52100000.0,521.0,52.0,5.0,3,,35.0,82867.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,1.0,0.0,0.0,,0.0,0.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA - ENGENHARIA MECANICA,FACULDADE DE ENGENHARIA DA FUNDACAO ARMANDO ALVARES PENTEADO,SAO PAULO,Engenharia mecânica,,,,FACULDADE,Sudeste,4470,,,,,,,,10.0,7.0,15.0,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,0.0,15.0,,0.0,,375.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2780,2009
34,5,1718,1.0,20,,,,1,4314100.0,1,52100000.0,521.0,52.0,5.0,1,,43.0,76681.0,PARTICULAR CONFESSIONAL,,,,,,,,1,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,UNIVERSIDADE DE PASSO FUNDO,PASSO FUNDO,Engenharia mecânica,,,,UNIVERSIDADE,Sul,3960,,,,,,1.0,,10.0,51.0,80.0,,,,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0,,,,,,8.0,72.0,,0.0,,40.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2820,2009
35,4,39340,1.0,1097,,,,1,3550308.0,1,5230000.0,523.0,52.0,5.0,3,,35.0,77449.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,0.0,,1.0,0.0,,1.0,,,,0.0,1.0,1.0,0.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA ELETRICA - COMPUTACAO,FACULDADES INTEGRADAS DE SAO PAULO,SAO PAULO,Engenharia de computação,,,,FACULDADE,Sudeste,4440,,,,,,,,10.0,0.0,89.0,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,13.0,76.0,,0.0,,80.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2831,2009
36,4,21964,1.0,215,,,,1,3547809.0,1,52300000000000.0,523.0,52.0,5.0,1,,35.0,76554.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,0.0,1.0,0.0,,1.0,0.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA AUTOMACAO E CONTROLE,UNIVERSIDADE DO GRANDE ABC,SANTO ANDRE,Engenharia de controle e automação,,,,UNIVERSIDADE,Sudeste,3760,,,,,,,,10.0,38.0,40.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,5.0,35.0,,0.0,,0.0,,160.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2849,2009
37,4,20032,1.0,385,,,,1,2927408.0,1,52100000.0,521.0,52.0,5.0,1,,29.0,76344.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,,0.0,1.0,,,,,,1.0,,1.0,1.0,0.0,,1.0,0.0,,1.0,,,,1.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,UNIVERSIDADE SALVADOR,SALVADOR,Engenharia mecânica,,,,UNIVERSIDADE,Nordeste,3600,,,,,,,,10.0,30.0,205.0,,,,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,76.0,129.0,,0.0,,120.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3134,2009
38,5,7524,1.0,338,,,,1,3106200.0,1,52300000000000.0,523.0,52.0,5.0,1,,31.0,78833.0,PARTICULAR CONFESSIONAL,,,,,,,,1,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,1.0,0.0,,,,,,1.0,,1.0,0.0,1.0,,1.0,0.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE CONTROLE E AUTOMACAO,PONTIFICIA UNIVERSIDADE CATOLICA DE MINAS GERAIS,BELO HORIZONTE,Engenharia de controle e automação,,,,UNIVERSIDADE,Sudeste,3990,,,,,,20.0,,10.0,65.0,137.0,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,,,,,,13.0,124.0,,0.0,,180.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3165,2009
39,2,2537,1.0,43,,,,1,4209102.0,1,52100000.0,521.0,52.0,5.0,1,,42.0,972.0,ESTADUAL,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,FUNDACAO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,JOINVILLE,Engenharia mecânica,,,,UNIVERSIDADE,Sul,5130,,,,,,,,10.0,44.0,76.0,,,,1021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,,,,,,0.0,76.0,,40.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3174,2009
40,1,21856,1.0,12,,,,1,4315602.0,1,52100000.0,521.0,52.0,5.0,1,,43.0,76201.0,FEDERAL,,,,,,,,1,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,,1.0,1.0,,,,,,1.0,,0.0,1.0,0.0,,0.0,1.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA EMPRESARIAL,FUNDACAO UNIVERSIDADE FEDERAL DO RIO GRANDE,RIO GRANDE,Engenharia mecânica,,,,UNIVERSIDADE,Sul,3910,,,,,,,,12.0,10.0,48.0,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,,,,,,0.0,48.0,,0.0,,0.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3571,2009
41,4,20629,1.0,1409,,,,1,3205002.0,1,52300000000000.0,523.0,52.0,5.0,3,,32.0,81850.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,1.0,,,,,,0.0,,0.0,1.0,0.0,,0.0,1.0,,1.0,,,,0.0,0.0,1.0,1.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE AUTOMACAO E CONTROLE,FACULDADE DO CENTRO LESTE,SERRA,Engenharia de controle e automação,,,,FACULDADE,Sudeste,3978,,,,,,,,10.0,9.0,77.0,,,,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0,,,,,,0.0,77.0,,0.0,,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,3597,2009
42,4,72437,1.0,126,,,,1,3159605.0,1,5230000.0,523.0,52.0,5.0,3,,31.0,76233.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,,,,,,1.0,,0.0,0.0,0.0,,1.0,0.0,,1.0,,,,1.0,0.0,1.0,0.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DA COMPUTACAO,INSTITUTO NACIONAL DE TELECOMUNICACOES,SANTA RITA DO SAPUCAI,Engenharia de computação,,,,FACULDADE,Sudeste,3800,,,,,,,,10.0,27.0,96.0,,,,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,4.0,92.0,,120.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3805,2009
43,5,19402,1.0,10,,,,1,4106902.0,1,5230000000000.0,523.0,52.0,5.0,1,,41.0,76200.0,PARTICULAR CONFESSIONAL,,,,,,,,1,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,,0.0,1.0,,,,,,0.0,,1.0,1.0,0.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECATRONICA CONTROLE E AUTOMACAO,PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA,CURITIBA,Engenharia mecatrônica,,,,UNIVERSIDADE,Sul,3936,,,,,,,,10.0,53.0,161.0,,,,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,28.0,133.0,,0.0,,120.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3860,2009
44,2,19387,1.0,56,,,,1,3518404.0,1,52100000.0,521.0,52.0,5.0,1,,35.0,733.0,ESTADUAL,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,0.0,,0.0,1.0,0.0,,1.0,0.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA,UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO,GUARATINGUETA,Engenharia mecânica,,,,UNIVERSIDADE,Sudeste,4260,,,,,,,,10.0,194.0,116.0,,,,1458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,,,,,,36.0,80.0,,60.0,,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3918,2009
45,4,22645,1.0,521,,,,1,3530607.0,1,52100000.0,521.0,52.0,5.0,1,,35.0,76189.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,1.0,,,,,,0.0,,1.0,1.0,0.0,,1.0,1.0,,1.0,,,,0.0,0.0,1.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA - ENGENHARIA MECANICA,UNIVERSIDADE DE MOGI DAS CRUZES,MOGI DAS CRUZES,Engenharia mecânica,,,,UNIVERSIDADE,Sudeste,3630,,,,,,,,10.0,44.0,180.0,,,,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,,,,,,31.0,149.0,,0.0,,240.0,,240.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3953,2009
46,4,20856,1.0,3460,,,,1,3134202.0,1,5230000.0,523.0,52.0,5.0,3,,31.0,76416.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,1.0,0.0,,1.0,,,,0.0,1.0,1.0,0.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTACAO,INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE ITUIUTABA,ITUIUTABA,Engenharia de computação,,,,FACULDADE,Sudeste,3944,,,,,,,,10.0,5.0,21.0,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,1.0,20.0,,50.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3976,2009
47,3,21452,1.0,665,,,,1,3554102.0,1,5230000000000.0,523.0,52.0,5.0,1,,35.0,2540.0,MUNICIPAL,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,,,,0.0,0.0,1.0,1.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA ENFASE EM MECATRONICA,UNIVERSIDADE DE TAUBATE,TAUBATE,Engenharia mecatrônica,,,,UNIVERSIDADE,Sudeste,4182,,,,,,,,8.0,17.0,0.0,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,0.0,0.0,,60.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,4054,2009
48,4,20362,1.0,143,,,,1,3170107.0,1,5230000.0,523.0,52.0,5.0,1,,31.0,25022.0,PARTICULAR EM SENTIDO ESTRITO,,,,,,,,1,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,,1.0,0.0,,,,,,1.0,,0.0,0.0,0.0,,1.0,0.0,,1.0,,,,1.0,1.0,1.0,0.0,1.0,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTACAO,UNIVERSIDADE DE UBERABA,UBERABA,Engenharia de computação,,,,UNIVERSIDADE,Sudeste,3722,,,,,,,,8.0,13.0,38.0,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,9.0,29.0,,82.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,4152,2009
49,5,22642,1.0,13,,,,1,4305108.0,1,52100000.0,521.0,52.0,5.0,1,,43.0,77009.0,PARTICULAR CONFESSIONAL,,,,,,,,1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,0.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA - ENGENHARIA MECANICA,UNIVERSIDADE DE CAXIAS DO SUL,CAXIAS DO SUL,Engenharia mecânica,,,,UNIVERSIDADE,Sul,3870,,,,,,20.0,,10.0,50.0,293.0,,,,726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.0,,,,,,81.0,212.0,,0.0,,117.0,,138.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,4233,2009
50,2,18654,1.0,55,,,,1,3548906.0,1,52100000.0,521.0,52.0,5.0,1,,35.0,83910.0,ESTADUAL,,,,,,,,0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,0.0,0.0,0.0,0.0,1.0,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECANICA COM AS ENFASES AERONAVES MECANICA PLENA MECATRONICA MATERIAIS MATALICOS E PROJETOS,UNIVERSIDADE DE SAO PAULO,SAO CARLOS,Engenharia mecânica,,,,UNIVERSIDADE,Sudeste,4845,,,,,,,,10.0,41.0,48.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,0.0,48.0,,50.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,4239,2009
